activity_id,activity_type,time,duration,thread_id,created_at,updated_at
13518,email,2021-04-25 04:56:13+00,,11561078,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5500,email,2020-11-19 04:26:32+00,,11561279,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21199,email,2021-03-28 22:18:01+00,,11561309,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20513,email,2021-03-25 20:19:22+00,,11563670,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21449,email,2021-03-30 00:50:11+00,,11570600,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17315,email,2021-03-11 08:45:52+00,,11572556,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7567,email,2020-11-28 08:02:41+00,,11574230,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14717,email,2021-04-30 13:28:31+00,,11576306,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21763,email,2021-03-31 11:27:46+00,,11576925,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1923,email,2020-11-03 05:48:16+00,,11584296,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7118,email,2020-11-26 08:24:33+00,,11585045,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16302,meeting,2021-03-06 19:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14134,email,2021-04-27 22:18:23+00,,11589000,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5284,email,2020-11-18 07:08:55+00,,11589920,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24653,email,2021-01-13 07:59:37+00,,11591019,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9856,email,2021-04-08 20:00:30+00,,11597526,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25117,email,2021-01-15 10:28:37+00,,11600780,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29759,email,2020-12-06 16:09:52+00,,11609007,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2264,email,2020-11-04 18:26:14+00,,11609281,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34356,email,2020-12-27 05:51:56+00,,11615472,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19130,email,2021-03-19 15:47:07+00,,11619456,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24865,email,2021-01-14 06:54:19+00,,11622050,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29881,email,2020-12-07 05:29:50+00,,11633566,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23737,email,2021-01-09 08:08:24+00,,11635250,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13363,email,2021-04-24 13:12:34+00,,11644334,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15959,email,2021-03-05 05:11:52+00,,11645372,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2106,email,2020-11-04 00:57:44+00,,11646296,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5703,email,2020-11-20 01:28:37+00,,11647476,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3652,email,2020-11-10 21:25:17+00,,11647543,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11741,meeting,2021-04-17 07:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16099,email,2021-03-05 21:26:35+00,,11650161,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17333,email,2021-03-11 10:57:54+00,,11658874,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29624,email,2020-12-06 01:16:42+00,,11659328,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38698,email,2021-02-15 21:37:33+00,,11660556,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14150,email,2021-04-27 23:51:35+00,,11663458,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30598,email,2020-12-10 10:23:14+00,,11665146,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27044,email,2021-01-24 03:04:36+00,,11667696,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19338,email,2021-03-20 15:40:04+00,,11671656,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26411,email,2021-01-21 05:57:12+00,,11674056,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6704,email,2020-11-24 13:06:36+00,,11675702,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15351,email,2021-03-02 12:44:04+00,,11678707,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25591,meeting,2021-01-17 13:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7821,email,2020-11-29 11:09:48+00,,11683892,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2308,meeting,2020-11-04 22:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39573,email,2021-02-19 20:30:31+00,,11691265,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21944,email,2021-01-01 06:13:56+00,,11696083,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25431,email,2021-01-16 20:27:22+00,,11702765,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1838,email,2020-11-02 20:44:36+00,,11704283,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14069,email,2021-04-27 14:55:41+00,,11708187,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28168,email,2021-01-29 11:21:22+00,,11710856,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19650,email,2021-03-22 01:23:17+00,,11712075,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30033,email,2020-12-07 21:44:33+00,,11713840,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34279,email,2020-12-26 21:58:10+00,,11725783,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18445,email,2021-03-16 12:50:13+00,,11727789,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14266,email,2021-04-28 12:24:57+00,,11736684,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13651,email,2021-04-25 17:52:53+00,,11736800,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13720,email,2021-04-26 01:31:07+00,,11736890,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16397,email,2021-03-07 05:59:54+00,,11738594,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29335,email,2020-12-04 18:04:56+00,,11741886,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15745,email,2021-03-04 06:09:24+00,,11744495,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
948,email,2020-10-05 17:35:20+00,,11749797,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34668,email,2020-12-28 16:25:38+00,,11749852,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12664,email,2021-04-21 11:10:02+00,,11751146,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18556,email,2021-03-17 00:56:24+00,,11758800,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8472,email,2021-04-02 14:14:28+00,,11761254,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6951,email,2020-11-25 15:03:49+00,,11761588,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29590,meeting,2020-12-05 21:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14663,email,2021-04-30 08:02:19+00,,11767140,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24389,email,2021-01-12 05:04:09+00,,11767458,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33383,meeting,2020-12-23 00:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2376,email,2020-11-05 05:26:24+00,,11770363,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31476,meeting,2020-12-14 07:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3541,email,2020-11-10 09:42:24+00,,11777168,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12459,email,2021-04-20 14:19:36+00,,11777391,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17441,meeting,2021-03-11 22:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7133,email,2020-11-26 09:49:59+00,,11780059,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17387,email,2021-03-11 16:08:34+00,,11782748,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8478,meeting,2021-04-02 14:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
599,email,2021-02-28 06:53:52+00,,11785799,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8559,email,2021-04-03 00:04:44+00,,11787616,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23674,meeting,2021-01-09 01:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5781,email,2020-11-20 09:30:09+00,,11791994,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6955,email,2020-11-25 15:23:14+00,,11797415,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33513,email,2020-12-23 14:41:05+00,,11797742,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34017,email,2020-12-25 19:37:39+00,,11797849,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4604,email,2020-11-15 06:24:03+00,,11801529,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8497,email,2021-04-02 16:45:55+00,,11801665,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32216,email,2020-12-17 15:46:41+00,,11803000,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16627,email,2021-03-08 07:41:35+00,,11803364,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27487,meeting,2021-01-26 06:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4253,email,2020-11-13 16:43:57+00,,11807877,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18288,email,2021-03-15 19:41:08+00,,11810303,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7088,email,2020-11-26 05:53:06+00,,11810552,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10076,email,2021-04-09 19:45:41+00,,11811162,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18321,email,2021-03-15 23:26:22+00,,11815647,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12996,meeting,2021-04-22 23:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5022,meeting,2020-11-17 03:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19629,meeting,2021-03-21 23:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14975,email,2021-04-30 19:34:16+00,,11825453,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39456,email,2021-02-19 06:47:15+00,,11825498,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36314,email,2021-02-05 05:19:33+00,,11825750,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15470,email,2021-03-03 00:46:22+00,,11826610,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21102,email,2021-03-28 12:39:24+00,,11826970,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24608,email,2021-01-13 03:31:40+00,,11827355,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27642,email,2021-01-26 23:25:24+00,,11828913,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12285,meeting,2021-04-19 20:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7432,email,2020-11-27 18:19:25+00,,11832542,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18662,email,2021-03-17 14:28:01+00,,11835346,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1550,email,2020-11-01 12:26:49+00,,11836032,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38048,email,2021-02-13 00:41:48+00,,11838959,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6283,email,2020-11-22 16:23:13+00,,11842353,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15529,email,2021-03-03 07:30:14+00,,11842589,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8454,email,2021-04-02 12:37:23+00,,11843214,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8938,email,2021-04-04 16:16:17+00,,11843889,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22484,email,2021-01-03 15:11:16+00,,11844606,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38908,email,2021-02-16 20:24:29+00,,11845579,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6770,meeting,2020-11-24 20:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16526,email,2021-03-07 20:22:00+00,,11854294,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25662,email,2021-01-17 22:01:17+00,,11857192,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21964,email,2021-01-01 08:29:51+00,,11860223,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14102,email,2021-04-27 18:33:09+00,,11863867,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13423,email,2021-04-24 19:05:57+00,,11865369,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6693,meeting,2020-11-24 11:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13801,email,2021-04-26 10:42:33+00,,11867053,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12308,email,2021-04-19 22:35:57+00,,11869219,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3243,meeting,2020-11-09 01:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19253,meeting,2021-03-20 06:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9535,email,2021-04-07 08:59:37+00,,11876541,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36825,email,2021-02-07 11:26:01+00,,11883344,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6122,email,2020-11-21 22:15:53+00,,11883531,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31982,email,2020-12-16 15:14:54+00,,11886414,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8587,email,2021-04-03 02:47:50+00,,11893759,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38916,meeting,2021-02-16 21:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10396,email,2021-04-11 04:53:57+00,,11896509,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25397,email,2021-01-16 16:49:54+00,,11903977,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33649,email,2020-12-24 04:39:53+00,,11905143,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
590,email,2021-02-28 05:51:44+00,,11905332,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12972,email,2021-04-22 20:49:22+00,,11908052,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38714,email,2021-02-15 23:22:24+00,,11920014,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23717,email,2021-01-09 06:15:47+00,,11921146,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9631,email,2021-04-07 19:28:43+00,,11927188,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22595,email,2021-01-04 03:05:48+00,,11934023,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18920,email,2021-03-18 17:15:43+00,,11937631,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8583,email,2021-04-03 02:24:32+00,,11944587,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10195,email,2021-04-10 07:09:09+00,,11945804,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7663,email,2020-11-28 18:35:40+00,,11946304,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11873,email,2021-04-17 22:22:52+00,,11946497,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15586,email,2021-03-03 14:10:13+00,,11947641,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5504,email,2020-11-19 04:45:57+00,,11948312,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23534,meeting,2021-01-08 10:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27495,email,2021-01-26 07:45:38+00,,11953459,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18653,email,2021-03-17 13:22:00+00,,11958703,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38767,email,2021-02-16 05:42:58+00,,11964246,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19676,email,2021-03-22 04:10:16+00,,11966554,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28427,email,2021-01-30 17:23:14+00,,11966876,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28159,email,2021-01-29 10:38:39+00,,11968660,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25883,email,2021-01-18 21:50:21+00,,11968823,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27042,email,2021-01-24 02:52:57+00,,11969010,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
307,email,2021-02-26 23:07:09+00,,11969278,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8279,email,2021-04-01 15:35:18+00,,11969840,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26069,email,2021-01-19 18:21:22+00,,11970665,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14990,email,2021-04-30 21:23:00+00,,11971121,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
753,email,2021-02-28 22:41:24+00,,11971884,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2710,email,2020-11-06 17:33:18+00,,11974163,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31855,email,2020-12-16 00:37:16+00,,11975980,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36291,email,2021-02-05 03:07:31+00,,11976429,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29728,email,2020-12-06 13:11:14+00,,11977243,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30094,email,2020-12-08 04:05:07+00,,11979037,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11998,email,2021-04-18 12:13:54+00,,11979160,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37649,email,2021-02-11 05:12:12+00,,11980459,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39459,meeting,2021-02-19 07:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15657,email,2021-03-03 21:29:02+00,,11987849,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13347,email,2021-04-24 10:45:00+00,,11993841,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38506,meeting,2021-02-15 00:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16592,email,2021-03-08 03:36:56+00,,12004676,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14403,email,2021-04-29 02:50:56+00,,12009397,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31212,meeting,2020-12-13 03:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24464,email,2021-01-12 13:01:48+00,,12015392,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23935,email,2021-01-10 02:46:48+00,,12019472,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34037,email,2020-12-25 22:20:45+00,,12021307,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4715,email,2020-11-15 18:57:25+00,,12026256,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27587,email,2021-01-26 17:35:54+00,,12026653,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26277,email,2021-01-20 15:23:27+00,,12027630,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6136,email,2020-11-22 00:00:44+00,,12033758,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15039,email,2021-03-01 02:37:33+00,,12035034,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22443,email,2021-01-03 11:02:44+00,,12048050,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39511,email,2021-02-19 13:46:39+00,,12048897,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17148,email,2021-03-10 15:32:54+00,,12052225,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30034,email,2020-12-07 21:52:19+00,,12052477,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19479,email,2021-03-21 07:27:36+00,,12063409,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21435,email,2021-03-29 23:24:45+00,,12064637,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17957,email,2021-03-14 06:20:27+00,,12065357,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17650,email,2021-03-12 20:02:17+00,,12065984,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29541,email,2020-12-05 17:03:31+00,,12069394,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10068,email,2021-04-09 18:59:05+00,,12072407,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4828,email,2020-11-16 06:51:57+00,,12072958,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35221,email,2020-12-31 05:08:12+00,,12080411,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30755,email,2020-12-11 03:28:26+00,,12082652,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5214,email,2020-11-18 00:01:45+00,,12083303,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7322,email,2020-11-27 05:30:31+00,,12083945,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16503,email,2021-03-07 17:58:19+00,,12085585,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27859,email,2021-01-27 23:18:21+00,,12085765,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35993,email,2021-02-03 17:12:39+00,,12087823,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35177,email,2020-12-31 01:26:51+00,,12091893,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21204,email,2021-03-28 22:37:26+00,,12092506,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28755,email,2020-12-02 04:12:28+00,,12094518,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19059,meeting,2021-03-19 07:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1358,meeting,2020-10-05 15:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4644,email,2020-11-15 10:36:28+00,,12100512,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34388,email,2020-12-27 09:21:38+00,,12102795,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17000,email,2021-03-09 23:33:43+00,,12103327,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13255,email,2021-04-24 02:04:38+00,,12104017,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16311,email,2021-03-06 20:13:31+00,,12110830,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4016,email,2020-11-12 14:00:08+00,,12112613,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23922,email,2021-01-10 01:44:40+00,,12113110,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24206,email,2021-01-11 06:24:59+00,,12116041,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18462,email,2021-03-16 15:06:08+00,,12117318,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23567,email,2021-01-08 14:24:22+00,,12117449,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38310,email,2021-02-14 04:08:20+00,,12118453,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32641,meeting,2020-12-19 14:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24838,email,2021-01-14 03:59:34+00,,12120819,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2014,email,2020-11-03 15:34:39+00,,12121676,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10649,email,2021-04-12 09:42:02+00,,12122646,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9780,meeting,2021-04-08 11:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9102,email,2021-04-05 10:35:16+00,,12131564,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5528,email,2020-11-19 06:38:34+00,,12135976,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30316,email,2020-12-09 04:44:40+00,,12136936,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29869,email,2020-12-07 04:12:10+00,,12141452,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7305,email,2020-11-27 03:37:54+00,,12141775,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31186,email,2020-12-13 00:39:00+00,,12143864,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36121,email,2021-02-04 06:40:23+00,,12150902,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25832,email,2021-01-18 16:31:55+00,,12151200,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25287,email,2021-01-16 04:39:50+00,,12152568,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13778,email,2021-04-26 07:43:55+00,,12153108,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9723,email,2021-04-08 05:34:31+00,,12155237,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37931,email,2021-02-12 11:49:01+00,,12155657,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
